,location,size,total_sqft,bath,price,bhk,price_per_sqft
5091,Marathahalli,3 BHK,1485.0,2,90.0,3,6060.606061
5092,Marathahalli,2 BHK,1146.0,2,69.0,2,6020.942408
5093,Margondanahalli,2 Bedroom,1090.0,2,58.0,2,5321.100917
5094,Margondanahalli,2 Bedroom,1200.0,2,58.5,2,4875.0
5095,Margondanahalli,2 Bedroom,1200.0,2,67.0,2,5583.333333
5097,Margondanahalli,2 Bedroom,1000.0,2,57.0,2,5700.0
5099,Margondanahalli,2 Bedroom,600.0,2,35.0,2,5833.333333
5100,Margondanahalli,2 Bedroom,1200.0,2,69.0,2,5750.0
5101,Margondanahalli,2 Bedroom,900.0,2,49.0,2,5444.444444
5102,Margondanahalli,2 Bedroom,1140.0,2,60.0,2,5263.157895
5103,Margondanahalli,2 Bedroom,1100.0,2,55.0,2,5000.0
5104,Margondanahalli,2 Bedroom,1152.0,1,66.0,2,5729.166667
5106,Margondanahalli,2 Bedroom,1200.0,2,65.0,2,5416.666667
5107,Margondanahalli,2 Bedroom,1050.0,2,58.0,2,5523.809524
5108,Margondanahalli,2 Bedroom,1160.0,2,65.0,2,5603.448276
5109,Margondanahalli,2 BHK,1334.0,2,67.76,2,5079.46027
5110,Marsur,4 Bedroom,1800.0,4,145.0,4,8055.555556
5111,Marsur,3 Bedroom,1200.0,3,90.0,3,7500.0
5112,Marsur,3 Bedroom,1200.0,3,120.0,3,10000.0
5113,Mico Layout,9 BHK,5000.0,9,210.0,9,4200.0
5114,Mico Layout,3 BHK,1550.0,2,65.0,3,4193.548387
5115,Mico Layout,2 BHK,1125.0,2,40.0,2,3555.555556
5116,Mico Layout,2 BHK,1190.0,2,39.25,2,3298.319328
5117,Mico Layout,1 BHK,800.0,1,29.5,1,3687.5
5118,Mico Layout,3 BHK,1250.0,2,44.0,3,3520.0
5119,Mico Layout,2 BHK,1171.0,2,39.0,2,3330.486763
5120,Mico Layout,2 BHK,1200.0,2,53.5,2,4458.333333
5121,Mico Layout,3 BHK,1670.0,3,59.0,3,3532.934132
5122,Mico Layout,2 BHK,1140.0,2,43.0,2,3771.929825
5123,Munnekollal,2 BHK,1170.0,2,52.0,2,4444.444444
5124,Munnekollal,2 BHK,1102.0,2,53.67,2,4870.235935
5125,Munnekollal,3 BHK,1390.0,3,68.0,3,4892.086331
5126,Munnekollal,2 BHK,1200.0,2,49.5,2,4125.0
5127,Munnekollal,2 BHK,950.0,2,46.5,2,4894.736842
5128,Munnekollal,3 BHK,1560.0,3,75.0,3,4807.692308
5129,Munnekollal,3 BHK,1750.0,3,86.5,3,4942.857143
5130,Munnekollal,3 BHK,1385.0,2,66.5,3,4801.444043
5131,Munnekollal,2 BHK,1080.0,2,45.0,2,4166.666667
5132,Munnekollal,2 BHK,1170.0,2,59.0,2,5042.735043
5134,Munnekollal,3 BHK,1200.0,2,57.9,3,4825.0
5135,Munnekollal,2 BHK,1030.0,2,50.36,2,4889.320388
5136,Murugeshpalya,2 BHK,1296.0,2,81.0,2,6250.0
5137,Murugeshpalya,3 BHK,1550.0,3,74.0,3,4774.193548
5138,Murugeshpalya,3 BHK,1845.0,3,91.0,3,4932.249322
5139,Murugeshpalya,2 BHK,1185.0,2,85.0,2,7172.995781
5140,Murugeshpalya,2 BHK,1225.0,2,48.0,2,3918.367347
5141,Murugeshpalya,3 BHK,1930.0,3,75.0,3,3886.010363
5142,Murugeshpalya,3 BHK,1600.0,2,65.0,3,4062.5
5143,Murugeshpalya,3 BHK,1344.0,2,56.0,3,4166.666667
5144,Murugeshpalya,3 BHK,1500.0,2,70.0,3,4666.666667
5145,Murugeshpalya,3 BHK,1855.0,3,96.0,3,5175.202156
5146,Murugeshpalya,2 BHK,1175.0,2,75.0,2,6382.978723
5147,Mysore Road,2 BHK,1175.0,2,73.5,2,6255.319149
5148,Mysore Road,3 BHK,1710.0,4,91.31,3,5339.766082
5149,Mysore Road,2 BHK,1020.0,2,48.95,2,4799.019608
5150,Mysore Road,2 BHK,1175.0,2,73.5,2,6255.319149
5151,Mysore Road,2 BHK,1070.0,2,45.0,2,4205.607477
5152,Mysore Road,2 BHK,1239.0,2,53.0,2,4277.643261
5153,Mysore Road,2 BHK,1060.0,2,62.0,2,5849.056604
5154,Mysore Road,2 BHK,980.0,2,45.47,2,4639.795918
5155,Mysore Road,2 BHK,883.0,2,40.0,2,4530.011325
5156,Mysore Road,3 BHK,1525.0,3,96.0,3,6295.081967
5157,Mysore Road,2 BHK,1200.0,2,65.0,2,5416.666667
5161,Mysore Road,2 BHK,883.0,2,40.95,2,4637.599094
5162,Mysore Road,2 BHK,1070.0,2,49.65,2,4640.186916
5164,Mysore Road,2 BHK,883.0,2,50.0,2,5662.514156
5165,Mysore Road,2 BHK,1155.0,2,51.0,2,4415.584416
5166,Mysore Road,2 BHK,1003.0,2,43.0,2,4287.138584
5167,Mysore Road,2 BHK,1237.0,2,73.0,2,5901.374293
5168,Mysore Road,2 BHK,883.0,2,45.0,2,5096.262741
5169,Mysore Road,2 BHK,1170.0,2,65.0,2,5555.555556
5170,Mysore Road,2 BHK,1029.5,2,50.855,2,4939.776591
5171,Mysore Road,2 BHK,940.0,2,43.61,2,4639.361702
5173,Mysore Road,2 BHK,1020.0,2,48.95,2,4799.019608
5174,Mysore Road,3 BHK,1568.0,2,100.0,3,6377.55102
5176,Mysore Road,2 BHK,1175.0,2,70.5,2,6000.0
5177,Mysore Road,3 BHK,1080.0,2,60.0,3,5555.555556
5179,Mysore Road,2 BHK,883.0,2,37.0,2,4190.260476
5181,NGR Layout,2 BHK,1020.0,2,45.9,2,4500.0
5182,NGR Layout,2 BHK,1105.0,2,49.73,2,4500.452489
5183,NGR Layout,2 BHK,1022.0,2,45.9,2,4491.193738
5184,NGR Layout,2 BHK,1020.0,2,45.0,2,4411.764706
5185,NGR Layout,2 BHK,1019.0,2,45.9,2,4504.416094
5186,NGR Layout,2 BHK,1020.0,2,46.0,2,4509.803922
5187,NGR Layout,2 BHK,1021.0,2,46.0,2,4505.386876
5188,NGR Layout,2 BHK,1021.0,2,45.9,2,4495.592556
5189,NRI Layout,3 BHK,1565.0,2,75.0,3,4792.332268
5190,NRI Layout,5 BHK,2500.0,5,130.0,5,5200.0
5191,NRI Layout,2 BHK,1125.0,2,45.56,2,4049.777778
5192,NRI Layout,4 Bedroom,2150.0,4,115.0,4,5348.837209
5193,NRI Layout,2 Bedroom,1250.0,2,75.0,2,6000.0
5194,NRI Layout,3 BHK,1789.0,3,75.0,3,4192.286193
5195,NRI Layout,3 BHK,1731.0,3,64.11,3,3703.639515
5196,NRI Layout,2 Bedroom,2400.0,2,125.0,2,5208.333333
5198,Nagarbhavi,3 Bedroom,1350.0,3,150.0,3,11111.11111
5199,Nagarbhavi,2 Bedroom,1200.0,2,150.0,2,12500.0
5201,Nagarbhavi,3 Bedroom,2400.0,3,160.0,3,6666.666667
5202,Nagarbhavi,1 BHK,884.0,2,36.0,1,4072.39819
5203,Nagarbhavi,2 BHK,1055.0,2,55.0,2,5213.270142
5205,Nagarbhavi,2 BHK,1223.0,2,60.0,2,4905.968929
5206,Nagarbhavi,2 BHK,956.0,2,49.0,2,5125.523013
5208,Nagarbhavi,2 Bedroom,1200.0,2,150.0,2,12500.0
5211,Nagarbhavi,2 BHK,1145.0,2,40.0,2,3493.449782
5212,Nagarbhavi,1 BHK,300.0,1,20.0,1,6666.666667
5213,Nagarbhavi,4 Bedroom,1250.0,3,175.0,4,14000.0
5214,Nagarbhavi,1 BHK,710.0,2,40.0,1,5633.802817
5216,Nagarbhavi,2 BHK,1212.0,2,50.0,2,4125.412541
5217,Nagarbhavi,2 BHK,1020.0,2,55.0,2,5392.156863
5219,Nagarbhavi,2 BHK,1120.0,2,53.0,2,4732.142857
5221,Nagarbhavi,2 BHK,1146.0,2,50.0,2,4363.001745
5223,Nagarbhavi,2 BHK,1190.0,2,63.0,2,5294.117647
5225,Nagarbhavi,2 BHK,1050.0,2,80.0,2,7619.047619
5226,Nagarbhavi,5 Bedroom,2500.0,3,180.0,5,7200.0
5228,Nagarbhavi,2 Bedroom,1250.0,3,170.0,2,13600.0
5230,Nagarbhavi,3 BHK,1400.0,2,135.0,3,9642.857143
5232,Nagarbhavi,2 BHK,1100.0,2,46.2,2,4200.0
5233,Nagarbhavi,2 BHK,1080.0,2,49.0,2,4537.037037
5234,Nagarbhavi,4 Bedroom,1800.0,3,180.0,4,10000.0
5235,Nagarbhavi,2 BHK,1225.0,2,58.0,2,4734.693878
5236,Nagasandra,2 BHK,980.0,2,48.0,2,4897.959184
5237,Nagasandra,4 BHK,2400.0,4,145.0,4,6041.666667
5239,Nagasandra,3 BHK,1650.0,3,95.0,3,5757.575758
5240,Nagasandra,2 Bedroom,1500.0,2,91.0,2,6066.666667
5241,Nagavara,1 Bedroom,400.0,1,14.0,1,3500.0
5242,Nagavara,4 BHK,2172.65,3,120.0,4,5523.208984
5244,Nagavara,3 BHK,2319.0,3,180.0,3,7761.966365
5245,Nagavara,3 BHK,2430.0,4,180.0,3,7407.407407
5246,Nagavara,2 BHK,936.0,2,40.2,2,4294.871795
5247,Nagavara,2 BHK,1125.0,2,44.5,2,3955.555556
5248,Nagavara,2 BHK,1315.0,2,70.0,2,5323.193916
5249,Nagavara,2 BHK,1077.0,2,50.0,2,4642.525534
5250,Nagavara,4 BHK,2496.0,4,125.0,4,5008.012821
5251,Nagavara,2 BHK,1110.0,2,44.95,2,4049.54955
5252,Nagavara,2 BHK,1247.0,2,58.56,2,4696.070569
5253,Nagavarapalya,2 BHK,1392.0,2,99.0,2,7112.068966
5254,Nagavarapalya,1 BHK,705.0,1,52.5,1,7446.808511
5255,Nagavarapalya,3 BHK,1300.0,3,80.0,3,6153.846154
5256,Nagavarapalya,1 BHK,705.0,1,57.0,1,8085.106383
5257,Nagavarapalya,1 BHK,705.0,1,55.0,1,7801.41844
5258,Nagavarapalya,1 BHK,705.0,1,57.0,1,8085.106383
5259,Nagavarapalya,2 BHK,1335.0,2,110.0,2,8239.700375
5260,Nagavarapalya,2 BHK,1260.0,2,85.5,2,6785.714286
5261,Narayanapura,2 BHK,1308.0,2,89.04,2,6807.33945
5262,Narayanapura,3 BHK,1566.0,3,83.3,3,5319.284802
5263,Narayanapura,3 BHK,1485.0,3,85.0,3,5723.905724
5264,Narayanapura,2 BHK,1302.0,2,69.1,2,5307.219662
5265,Narayanapura,2 BHK,1308.0,2,89.04,2,6807.33945
5266,Narayanapura,3 BHK,2357.0,3,135.0,3,5727.619856
5267,Narayanapura,3 BHK,2357.0,3,135.0,3,5727.619856
5268,Narayanapura,2 BHK,1469.0,2,99.14,2,6748.808713
5269,Neeladri Nagar,2 BHK,1053.0,2,45.0,2,4273.504274
5270,Neeladri Nagar,2 BHK,1363.0,2,68.0,2,4988.994864
5271,Neeladri Nagar,3 BHK,2556.0,3,133.0,3,5203.442879
5272,Neeladri Nagar,1 BHK,674.0,1,21.0,1,3115.727003
5273,Neeladri Nagar,1 BHK,527.0,1,26.0,1,4933.586338
5274,Neeladri Nagar,3 BHK,1167.0,2,38.0,3,3256.212511
5275,Neeladri Nagar,2 BHK,1060.0,2,35.0,2,3301.886792
5276,Neeladri Nagar,1 BHK,640.0,1,20.5,1,3203.125
5278,Neeladri Nagar,2 BHK,1105.0,2,30.0,2,2714.932127
5279,Neeladri Nagar,2 BHK,1100.0,2,30.0,2,2727.272727
5280,Neeladri Nagar,3 BHK,2111.0,3,103.0,3,4879.204169
5281,Nehru Nagar,3 BHK,1775.0,3,110.0,3,6197.183099
5282,Nehru Nagar,4 BHK,2363.0,5,120.0,4,5078.290309
5283,Nehru Nagar,4 BHK,2342.0,3,115.0,4,4910.333049
5284,Nehru Nagar,2 BHK,967.0,2,41.1,2,4250.258532
5285,Nehru Nagar,3 BHK,1374.0,3,72.0,3,5240.174672
5286,Nehru Nagar,3 BHK,1674.0,3,90.0,3,5376.344086
5287,Nehru Nagar,3 BHK,1269.0,2,63.0,3,4964.539007
5288,Nehru Nagar,2 BHK,1100.0,2,50.0,2,4545.454545
5289,Nehru Nagar,3 BHK,1674.0,3,81.0,3,4838.709677
5290,OMBR Layout,3 BHK,2420.0,3,185.0,3,7644.628099
5291,OMBR Layout,2 BHK,1078.0,2,65.0,2,6029.684601
5292,OMBR Layout,2 BHK,1101.0,2,65.5,2,5949.137148
5293,OMBR Layout,2 BHK,1041.0,2,65.5,2,6292.026897
5294,OMBR Layout,2 BHK,1300.0,2,80.0,2,6153.846154
5295,OMBR Layout,2 BHK,1085.0,2,64.0,2,5898.617512
5296,OMBR Layout,3 BHK,1855.0,3,145.0,3,7816.71159
5297,OMBR Layout,2 BHK,1050.0,2,48.0,2,4571.428571
5299,OMBR Layout,2 BHK,1165.0,2,88.5,2,7596.566524
5300,OMBR Layout,2 BHK,1101.0,2,66.0,2,5994.550409
5301,OMBR Layout,4 BHK,3400.0,4,275.0,4,8088.235294
5303,Old Airport Road,4 BHK,2732.0,4,204.0,4,7467.057101
5305,Old Airport Road,4 BHK,3356.0,4,251.0,4,7479.141836
5306,Old Airport Road,2 BHK,1206.0,2,75.0,2,6218.905473
5307,Old Airport Road,4 BHK,2774.0,4,207.0,4,7462.148522
5308,Old Airport Road,4 BHK,2690.0,4,191.0,4,7100.371747
5309,Old Airport Road,4 BHK,2690.0,4,199.0,4,7397.769517
5310,Old Airport Road,2 BHK,1655.0,2,97.65,2,5900.302115
5311,Old Airport Road,2 BHK,1075.0,2,60.0,2,5581.395349
5312,Old Airport Road,3 BHK,1858.0,2,167.0,3,8988.159311
5313,Old Airport Road,2 BHK,1150.0,2,90.0,2,7826.086957
5314,Old Airport Road,4 BHK,2690.0,4,191.0,4,7100.371747
5315,Old Airport Road,4 BHK,2658.0,5,187.0,4,7035.364936
5316,Old Airport Road,2 BHK,946.0,2,58.0,2,6131.078224
5317,Old Airport Road,4 BHK,2774.0,4,208.0,4,7498.197549
5318,Old Airport Road,4 BHK,2774.0,4,208.0,4,7498.197549
5319,Old Airport Road,4 BHK,3200.0,4,280.0,4,8750.0
5320,Old Airport Road,4 BHK,2690.0,4,201.0,4,7472.118959
5321,Old Airport Road,2 BHK,1145.0,2,75.0,2,6550.218341
5322,Old Airport Road,4 BHK,2732.0,4,194.0,4,7101.02489
5323,Old Airport Road,4 BHK,2658.0,5,189.0,4,7110.609481
5324,Old Airport Road,4 BHK,2774.0,4,197.0,4,7101.658255
5325,Old Airport Road,4 BHK,3496.0,4,262.0,4,7494.279176
5326,Old Airport Road,4 BHK,2774.0,4,197.0,4,7101.658255
5327,Old Airport Road,4 BHK,2732.0,4,204.0,4,7467.057101
5328,Old Airport Road,3 BHK,1798.0,3,150.0,3,8342.602892
5329,Old Airport Road,4 BHK,2774.0,4,208.0,4,7498.197549
5330,Old Airport Road,2 BHK,1184.0,2,78.0,2,6587.837838
5331,Old Airport Road,4 BHK,3504.0,4,262.0,4,7477.16895
5332,Old Airport Road,2 BHK,1055.0,2,75.0,2,7109.004739
5333,Old Madras Road,3 BHK,1425.0,2,94.0,3,6596.491228
5337,Old Madras Road,2 BHK,935.0,2,45.0,2,4812.834225
5339,Old Madras Road,3 BHK,1720.0,3,100.0,3,5813.953488
5340,Old Madras Road,2 BHK,1200.0,2,72.0,2,6000.0
5341,Old Madras Road,2 BHK,1225.0,2,53.55,2,4371.428571
5342,Old Madras Road,2 BHK,1100.0,2,70.0,2,6363.636364
5344,Old Madras Road,2 BHK,1171.0,2,75.0,2,6404.782237
5345,Old Madras Road,2 BHK,935.0,2,45.0,2,4812.834225
5348,Old Madras Road,2 BHK,1065.0,2,47.86,2,4493.896714
5349,Old Madras Road,4 BHK,2010.0,3,125.0,4,6218.905473
5351,Old Madras Road,3 BHK,1480.0,2,84.0,3,5675.675676
5353,Old Madras Road,2 BHK,1210.0,2,74.0,2,6115.702479
5354,Old Madras Road,2 BHK,1171.0,2,72.0,2,6148.590948
5356,Old Madras Road,3 BHK,1480.0,3,95.0,3,6418.918919
5358,Old Madras Road,2 BHK,1210.0,2,80.0,2,6611.570248
5359,Old Madras Road,3 BHK,1859.0,3,121.0,3,6508.87574
5363,Old Madras Road,3 Bedroom,2300.0,3,142.0,3,6173.913043
5365,Old Madras Road,2 BHK,1210.0,2,80.0,2,6611.570248
5366,Old Madras Road,2 BHK,1210.0,2,77.0,2,6363.636364
5369,Old Madras Road,2 BHK,1330.0,2,74.0,2,5563.909774
5370,Old Madras Road,3 BHK,1720.0,3,106.0,3,6162.790698
5372,Old Madras Road,3 BHK,2990.0,3,170.0,3,5685.618729
5374,Old Madras Road,2 BHK,1171.0,2,73.0,2,6233.988044
5375,Old Madras Road,3 BHK,1630.0,3,110.0,3,6748.466258
5376,Old Madras Road,2 BHK,1165.0,2,52.0,2,4463.519313
5377,Old Madras Road,2 BHK,2640.0,2,170.0,2,6439.393939
5378,Old Madras Road,2 BHK,1165.0,2,51.42,2,4413.733906
5379,Padmanabhanagar,2 BHK,1020.0,2,63.0,2,6176.470588
5380,Padmanabhanagar,2 BHK,1176.0,2,62.0,2,5272.108844
5381,Padmanabhanagar,2 BHK,1258.0,2,115.0,2,9141.494436
5383,Padmanabhanagar,2 BHK,1100.0,2,65.0,2,5909.090909
5384,Padmanabhanagar,4 Bedroom,3400.0,3,210.0,4,6176.470588
5388,Padmanabhanagar,3 Bedroom,4500.0,4,360.0,3,8000.0
5389,Padmanabhanagar,2 BHK,1200.0,2,60.0,2,5000.0
5391,Padmanabhanagar,2 BHK,1000.0,1,90.0,2,9000.0
5392,Padmanabhanagar,2 BHK,1067.0,2,52.0,2,4873.477038
5396,Padmanabhanagar,2 BHK,1100.0,2,60.0,2,5454.545455
5397,Padmanabhanagar,3 BHK,2051.0,3,180.0,3,8776.206728
5398,Padmanabhanagar,3 BHK,2051.0,3,170.0,3,8288.639688
5399,Pai Layout,2 BHK,1006.0,2,35.0,2,3479.125249
5400,Pai Layout,3 BHK,1550.0,2,90.0,3,5806.451613
5401,Pai Layout,2 BHK,1050.0,2,40.0,2,3809.52381
5402,Pai Layout,3 BHK,1400.0,2,67.0,3,4785.714286
5403,Pai Layout,2 BHK,1100.0,2,50.0,2,4545.454545
5404,Pai Layout,2 BHK,1255.0,2,80.0,2,6374.501992
5405,Pai Layout,2 BHK,1075.0,2,35.0,2,3255.813953
5406,Pai Layout,2 BHK,1400.0,2,57.5,2,4107.142857
5407,Pai Layout,2 BHK,1175.0,2,60.0,2,5106.382979
5408,Pai Layout,2 BHK,810.0,2,34.5,2,4259.259259
5409,Pai Layout,2 BHK,1000.0,2,34.0,2,3400.0
5410,Pai Layout,2 BHK,1000.0,2,42.0,2,4200.0
5411,Pai Layout,6 Bedroom,3800.0,6,175.0,6,4605.263158
5412,Pai Layout,2 BHK,1068.0,2,48.0,2,4494.382022
5413,Pai Layout,3 BHK,1510.0,2,65.0,3,4304.635762
5416,Panathur,2 BHK,1359.0,2,87.0,2,6401.766004
5417,Panathur,2 BHK,1438.0,2,100.0,2,6954.102921
5418,Panathur,3 BHK,1688.0,3,118.0,3,6990.521327
5420,Panathur,2 BHK,1198.0,2,77.0,2,6427.378965
5421,Panathur,2 BHK,1180.0,2,70.0,2,5932.20339
5422,Panathur,3 BHK,1546.0,3,99.0,3,6403.622251
5424,Panathur,2 BHK,1000.0,2,65.3,2,6530.0
5425,Panathur,2 BHK,1109.0,2,63.0,2,5680.793508
5426,Panathur,2 BHK,1000.0,2,68.0,2,6800.0
5427,Panathur,2 BHK,1255.0,2,79.0,2,6294.820717
5428,Panathur,2 BHK,1205.0,2,62.9,2,5219.917012
5429,Panathur,2 BHK,1198.0,2,82.0,2,6844.741235
5430,Panathur,2 BHK,1235.0,2,65.0,2,5263.157895
5431,Panathur,2 BHK,1210.0,2,80.0,2,6611.570248
5432,Panathur,2 BHK,1210.0,2,77.0,2,6363.636364
5433,Panathur,1 BHK,661.0,1,40.0,1,6051.437216
5434,Panathur,2 BHK,1210.0,2,78.0,2,6446.280992
5436,Panathur,2 BHK,1050.0,2,60.0,2,5714.285714
5437,Panathur,2 BHK,1398.0,2,97.0,2,6938.483548
5438,Panathur,2 BHK,1065.0,2,58.0,2,5446.00939
5439,Panathur,2 BHK,1007.0,2,64.0,2,6355.51142
5440,Panathur,2 BHK,1210.0,2,77.93,2,6440.495868
5441,Panathur,2 BHK,1230.0,2,80.0,2,6504.065041
5442,Panathur,2 BHK,980.0,2,57.0,2,5816.326531
5443,Panathur,2 BHK,1075.0,2,60.0,2,5581.395349
5444,Panathur,2 BHK,1210.0,2,69.0,2,5702.479339
5445,Panathur,2 BHK,1343.0,2,76.0,2,5658.97245
5446,Parappana Agrahara,2 BHK,1194.0,2,47.0,2,3936.348409
5447,Parappana Agrahara,2 BHK,1194.0,2,47.0,2,3936.348409
5448,Parappana Agrahara,2 BHK,1194.0,2,46.0,2,3852.596315
5449,Parappana Agrahara,2 BHK,1194.0,2,47.0,2,3936.348409
5450,Parappana Agrahara,2 BHK,1194.0,2,46.0,2,3852.596315
5451,Parappana Agrahara,2 BHK,1194.0,2,47.0,2,3936.348409
5452,Parappana Agrahara,2 BHK,1194.0,2,47.0,2,3936.348409
5453,Parappana Agrahara,2 BHK,1092.0,2,43.0,2,3937.728938
5454,Parappana Agrahara,2 BHK,1194.0,2,45.0,2,3768.844221
5455,Parappana Agrahara,1 Bedroom,1200.0,1,45.0,1,3750.0
5456,Parappana Agrahara,2 BHK,1194.0,2,46.0,2,3852.596315
5457,Parappana Agrahara,2 BHK,1194.0,2,47.0,2,3936.348409
5458,Parappana Agrahara,2 BHK,1194.0,2,47.0,2,3936.348409
5459,Parappana Agrahara,2 BHK,1194.0,2,46.0,2,3852.596315
5460,Parappana Agrahara,2 BHK,1194.0,2,46.0,2,3852.596315
5461,Pattandur Agrahara,3 BHK,1550.0,2,80.0,3,5161.290323
5462,Pattandur Agrahara,2 BHK,1025.0,2,44.5,2,4341.463415
5463,Pattandur Agrahara,2 BHK,1247.0,2,59.8,2,4795.509222
5464,Pattandur Agrahara,2 BHK,900.0,2,42.0,2,4666.666667
5465,Pattandur Agrahara,2 BHK,1302.0,2,66.0,2,5069.124424
5466,Pattandur Agrahara,3 BHK,1550.0,2,80.0,3,5161.290323
5467,Pattandur Agrahara,2 BHK,1247.0,2,62.35,2,5000.0
5468,Pattandur Agrahara,2 BHK,1350.0,2,68.0,2,5037.037037
5469,Poorna Pragna Layout,2 BHK,920.0,2,39.55,2,4298.913043
5472,Poorna Pragna Layout,2 BHK,1160.0,2,46.39,2,3999.137931
5475,Poorna Pragna Layout,2 BHK,965.0,2,48.0,2,4974.093264
5480,Poorna Pragna Layout,2 BHK,1160.0,2,46.39,2,3999.137931
5482,Poorna Pragna Layout,2 BHK,1160.0,2,46.39,2,3999.137931
5485,Poorna Pragna Layout,2 BHK,960.0,2,50.0,2,5208.333333
5487,Prithvi Layout,4 Bedroom,2028.0,4,162.0,4,7988.16568
5488,Prithvi Layout,2 BHK,1352.0,2,87.5,2,6471.893491
5489,Prithvi Layout,2 BHK,1190.0,2,68.0,2,5714.285714
5490,Prithvi Layout,2 BHK,1352.0,2,85.0,2,6286.982249
5491,Prithvi Layout,2 BHK,1352.0,2,75.0,2,5547.337278
5492,Prithvi Layout,3 Bedroom,2273.0,4,220.0,3,9678.838539
5493,Prithvi Layout,2 BHK,1352.0,3,93.0,2,6878.698225
5494,Prithvi Layout,3 Bedroom,2273.0,4,192.0,3,8446.986362
5495,Prithvi Layout,2 BHK,1352.0,2,72.0,2,5325.443787
5498,R.T. Nagar,2 Bedroom,1200.0,2,120.0,2,10000.0
5500,R.T. Nagar,2 BHK,1040.0,2,46.0,2,4423.076923
5501,R.T. Nagar,2 BHK,1200.0,2,45.0,2,3750.0
5502,R.T. Nagar,2 BHK,1235.0,2,65.0,2,5263.157895
5503,R.T. Nagar,3 Bedroom,1140.0,3,130.0,3,11403.50877
5504,R.T. Nagar,2 BHK,970.0,2,55.0,2,5670.103093
5505,R.T. Nagar,3 BHK,1560.0,3,125.0,3,8012.820513
5506,R.T. Nagar,2 BHK,1200.0,2,60.0,2,5000.0
5509,R.T. Nagar,3 Bedroom,1200.0,3,140.0,3,11666.66667
5510,R.T. Nagar,2 Bedroom,1100.0,3,125.0,2,11363.63636
5511,R.T. Nagar,2 BHK,1150.0,2,72.0,2,6260.869565
5512,R.T. Nagar,4 Bedroom,1500.0,4,185.0,4,12333.33333
5513,R.T. Nagar,9 Bedroom,3600.0,8,165.0,9,4583.333333
5514,R.T. Nagar,2 BHK,1080.0,2,48.0,2,4444.444444
5515,R.T. Nagar,2 BHK,1325.0,2,52.0,2,3924.528302
5517,R.T. Nagar,3 Bedroom,1300.0,3,145.0,3,11153.84615
5519,R.T. Nagar,2 BHK,1100.0,2,85.0,2,7727.272727
5520,R.T. Nagar,3 BHK,1667.0,3,130.0,3,7798.440312
5521,Rachenahalli,2 BHK,1050.0,2,52.07,2,4959.047619
5523,Rachenahalli,2 BHK,1050.0,2,55.5,2,5285.714286
5525,Rachenahalli,2 BHK,1050.0,2,53.5,2,5095.238095
5527,Rachenahalli,2 BHK,1220.0,2,59.5,2,4877.04918
5528,Rachenahalli,2 BHK,1050.0,2,52.5,2,5000.0
5530,Rachenahalli,2 BHK,1050.0,2,52.1,2,4961.904762
5531,Rachenahalli,2 BHK,1050.0,2,53.5,2,5095.238095
5532,Rachenahalli,2 BHK,1113.0,2,55.0,2,4941.599281
5533,Rachenahalli,4 BHK,3657.0,5,220.0,4,6015.859995
5537,Rachenahalli,1 BHK,680.0,1,32.64,1,4800.0
5538,Rachenahalli,1 RK,412.5,1,19.8,1,4800.0
5539,Rachenahalli,2 BHK,1050.0,2,52.5,2,5000.0
5542,Rachenahalli,1 BHK,690.0,1,39.8,1,5768.115942
5543,Rachenahalli,2 BHK,1050.0,2,47.25,2,4500.0
5544,Rachenahalli,2 BHK,1050.0,2,55.5,2,5285.714286
5545,Rachenahalli,2 BHK,985.0,2,49.97,2,5073.096447
5546,Rachenahalli,2 BHK,1050.0,2,52.5,2,5000.0
5547,Rachenahalli,2 BHK,1050.0,2,52.08,2,4960.0
5549,Rachenahalli,2 BHK,1050.0,2,52.07,2,4959.047619
5551,Rachenahalli,2 BHK,1050.0,2,52.08,2,4960.0
5552,Rachenahalli,2 BHK,985.0,2,49.97,2,5073.096447
5553,Rachenahalli,3 BHK,1856.0,3,106.0,3,5711.206897
5554,Rachenahalli,2 BHK,1050.0,2,52.5,2,5000.0
5555,Rachenahalli,2 BHK,985.0,2,50.17,2,5093.401015
5556,Rachenahalli,3 BHK,2600.0,3,160.0,3,6153.846154
5559,Rachenahalli,2 BHK,985.0,2,50.17,2,5093.401015
5560,Rachenahalli,2 BHK,1050.0,2,52.71,2,5020.0
5563,Raja Rajeshwari Nagar,2 BHK,1295.0,2,43.9,2,3389.96139
5564,Raja Rajeshwari Nagar,2 BHK,1145.0,2,45.79,2,3999.126638
5565,Raja Rajeshwari Nagar,2 BHK,1419.0,2,48.1,2,3389.711064
5566,Raja Rajeshwari Nagar,2 BHK,1295.0,2,55.47,2,4283.397683
5567,Raja Rajeshwari Nagar,2 BHK,1133.0,2,49.07,2,4330.9797
5568,Raja Rajeshwari Nagar,2 BHK,1090.0,2,42.0,2,3853.211009
5569,Raja Rajeshwari Nagar,2 BHK,1260.0,2,67.39,2,5348.412698
5570,Raja Rajeshwari Nagar,2 BHK,1141.0,2,38.55,2,3378.61525
5571,Raja Rajeshwari Nagar,2 BHK,1140.0,2,49.39,2,4332.45614
5572,Raja Rajeshwari Nagar,2 BHK,1303.0,2,55.79,2,4281.657713
5573,Raja Rajeshwari Nagar,1 BHK,600.0,1,22.0,1,3666.666667
5574,Raja Rajeshwari Nagar,3 BHK,1278.0,2,53.76,3,4206.57277
